X,Y,label
980124.8419609696,6840664.334842382,0
1082253.1564952906,6943194.516888038,0
1038501.0593415983,6069656.836664841,0
509959.8970770694,7112061.817234812,0
302353.59898070944,7121032.127792542,0
869640.4184883817,7039253.82332051,0
689923.455190411,7083444.697629003,0
1009523.8490834031,6861567.527261841,0
551033.5303971291,6993308.004524291,0
505440.6408145883,6802088.351925927,0
964094.1325887791,6328930.340295729,0
234896.8781656635,6757523.435715463,0
313366.71698649233,6494876.673270996,0
614280.3894438723,6797154.862729213,0
510600.4198250886,6402156.761575454,0
262904.0294130666,6956819.336360222,0
83534.10518703537,6687983.284346053,0
497392.7363028169,6985692.13387317,0
253894.75748576666,6738238.25650767,0
53235.76485229458,6721669.335323589,0
541168.4038090786,6550949.935652453,0
73571.36013242442,7042487.21581818,0
670175.2030427621,6370324.308348372,0
889639.5829559694,7103266.296578294,0
716791.9663613065,6844629.248372432,0
840232.8465577055,6976601.617466277,0
381682.66941212205,6867535.325931784,0
68017.4213769866,6603957.729418025,0
798455.6081090594,6367663.41714896,0
782519.2782870724,6522121.803208223,0
561762.8927931983,6305531.172234572,0
938881.8695143522,6241501.322333054,0
922184.3515882862,6984978.658740059,0
1064040.2641159166,6817813.691248694,0
493313.9940608102,6624007.80893244,0
419447.59159472596,7069440.994912529,0
1086231.8816494504,7024027.595158484,0
5325.383788146923,6728444.699375374,0
201452.69790072693,6938641.357970712,0
841124.2379372462,6272938.476893829,0
832176.789566378,6399663.503882743,0
994655.3087318081,6276149.03413044,0
670055.6336562755,6504131.59719523,0
748438.4988760173,6943675.751681954,0
216704.27867514244,6585735.902479114,0
981085.1059220189,6883842.84771902,0
730790.2304813,6365535.865846388,0
259751.49029909738,6839603.348334208,0
336303.9326741243,6951266.232483877,0
1048701.6911594197,6653314.26454861,0
622371.3920011503,6936059.037859221,0
420526.1641448958,6608525.161814773,0
72546.27683158865,6506553.503570468,0
994324.7713712745,5817920.5493383575,0
145375.10765631785,6965482.187081404,0
1023583.362418286,6401277.719846737,0
591837.4845598077,6932925.521636605,0
511297.10987329506,6890306.010513821,0
979535.7481313138,6489601.227117314,0
250134.57756798476,6599043.934897007,0
726556.5751824289,6650104.779193169,0
951038.7824791356,6826084.199889645,0
683631.940357686,6816606.13471469,0
529222.2875841084,6970486.3279600805,0
874143.2056274611,7112342.970643205,0
1060359.204172391,6391123.489172229,0
508823.69815742294,6287557.793220288,0
882857.3683677454,6240768.789836159,0
263209.69447585585,6790181.337583999,0
1027084.3202608034,6409085.601749588,0
947751.9272035444,6992603.08517332,0
674286.8154377706,6497796.4308674885,0
-43352.79984108848,6577030.29579208,0
560763.3363974981,6875622.560088551,0
594609.4895854988,6796809.479379125,0
868033.9182311792,6349838.700667705,0
310950.1661786197,7118704.858184385,0
707493.338916432,6925181.134668697,0
80027.24238340088,6711162.044234993,0
146619.6509456334,7074922.112400869,0
115785.90436104182,6578972.449549295,0
795583.4236686433,6845141.142460924,0
-56626.08337033732,6566061.49309302,0
542804.0648218307,6471339.453810802,0
-36061.44709107977,6973822.741643757,0
782657.3693589699,6514243.207420926,0
924765.9116539994,7017648.992600773,0
134868.80874291368,6654080.333760696,0
368184.9811157693,6813927.009578071,0
868732.8891707743,7057451.198706817,0
50092.94447103256,6907112.977958166,0
105613.65421885351,6727570.498978778,0
683058.4668529333,6398363.920981145,0
964444.5504194696,6783677.132292934,0
612145.4299837106,6300031.249452382,0
265970.03809988283,7013051.23450705,0
905056.3564062102,6821782.395453506,0
812693.4992660665,6654850.950696383,0
434498.8476553124,7124299.77858461,0
285145.6806302561,7020134.16544354,0
981466.4410445383,6501497.475358047,0
616967.4621222538,6218928.669200166,0
357309.8963498969,6575015.164356804,0
500500.0873960012,7115276.3540712055,0
831650.9029839203,6868348.887314402,0
1083209.1224229976,6764842.056001645,0
859044.9141633606,6952939.219944158,0
534305.4940424981,6641728.884586468,0
-38913.72851401351,6968412.156419743,0
409650.89399615966,7087054.599136531,0
895390.907374724,6193893.356496392,0
678033.0302631579,7004520.864173172,0
-53228.698844633844,6981615.668879376,0
9551.856685838968,6557326.64666883,0
8162.779457515382,6735677.915774595,0
598937.8390146184,6919887.311706508,0
333625.97722440027,6961542.345924306,0
1023838.0412999436,6830493.957683669,0
-12722.136185851501,6763048.169655517,0
576781.780646377,6967429.186305336,0
725727.5163959409,6624541.859861168,0
528206.2672002137,6318830.646872408,0
240170.4170278659,6990341.622998019,0
552453.9398891606,7011034.630776814,0
989777.8340932478,7052730.933394138,0
521823.19513850356,6742741.244434407,0
473793.9125388161,6845035.68191852,0
545532.0891115944,6900003.500614789,0
704600.5029762402,6406610.228620691,0
55557.8734925008,6952553.457949787,0
193377.04159284983,6613220.064039928,0
845202.6063096345,6141840.62675592,0
271308.7894074536,7017077.455893323,0
799689.8690734867,6879780.484753633,0
490957.9100477103,6392341.41078559,0
68102.35721055989,7003492.854159511,0
138588.52999443788,7000305.821021035,0
897450.0532526668,6036536.451151469,0
192803.99752923573,6702900.786301577,0
556864.8037305132,6550367.369239845,0
66516.69589399139,6645608.325090349,0
739432.5906139532,6713873.934104369,0
507535.59885710746,6573757.364078605,0
-54921.4862465901,6523752.091206001,0
474923.84706265363,6999531.006566071,0
598010.6830391795,6435264.695163314,0
751418.6706884525,6438042.34918735,0
647613.7421428064,6027125.815800773,0
486936.4754186,6639797.581323478,0
147457.32823839807,6511107.857934933,0
974892.3923114999,5958145.95031739,0
124250.72000244417,6647137.138757642,0
881780.8278401495,6991569.2311421465,0
852965.0509871634,6967315.459942862,0
969820.2937038443,5929732.501445312,0
573830.0099361258,6855001.962886091,0
616506.190145992,6406034.686823066,0
653979.2328857867,6394226.578542539,0
436777.33798557054,6532121.4303079955,0
631283.9152960974,6925098.554264254,0
681110.3032692171,6724545.305829336,0
896504.5824342085,6901614.788456257,0
-52088.44906267389,6508634.671071957,0
524308.1504441106,6497365.915839056,0
236541.8159658471,7027471.354555047,0
650402.0526638936,6894046.406542869,0
529427.590599819,6669178.7706442,0
212045.12537984469,6949317.696627307,0
192134.1406734718,7015794.049497663,0
318495.1519116475,6660588.254754003,0
-7035.660207196386,6961569.345130923,0
369619.2853884464,6725773.895325912,0
220939.40547338477,7089131.101058872,0
248854.09088243375,6546843.969594352,0
985751.3168179994,5790063.192011595,0
456303.8321233324,6371276.999532533,0
460208.7910296734,6861251.084739784,0
778420.7524518543,7043703.4525364395,0
619664.4204693031,6241463.492541889,0
452666.8463893909,6943685.803468275,0
956788.6772370695,6601951.277068451,0
264351.1121391021,6759140.012602237,0
504227.82758119935,6589787.044815564,0
296617.155723275,6960216.464005495,0
958028.7963431769,6096663.754471478,0
839331.0622612967,6251288.097938649,0
63952.27344418547,6742924.998669057,0
245369.6873010826,6773007.516828749,0
603643.7077144895,6995443.448918192,0
72616.77009930168,6599796.3509225175,0
536999.0378721764,6613941.736176416,0
578734.4972617208,6777186.389416901,0
797835.6185298291,6579214.930331341,0
171489.00256891095,6669848.134018084,0
1068624.5372391816,6764756.205705204,0
534763.552050102,6223056.213780694,0
340611.10437142797,6931380.94129887,0
148245.7360465667,6973813.619531473,0
903126.2648433197,6987952.338961839,0
467580.4521012795,6840792.725134226,0
480814.0700715849,6338656.694363937,0
39299.22651281883,6987038.247716214,0
537332.7266310343,7048712.063512217,0
815794.3208460954,7064811.683807201,0
485192.5164063284,6463100.57713087,0
431017.87231304334,6804273.521039535,0
585156.54816111,7063152.935342011,0
764542.0257285981,6687634.966149319,0
740256.3473983888,6416695.127447172,0
383788.57503114524,6471488.250107636,0
604969.9194123781,6868487.446100008,0
439995.01794127526,6391185.905321824,0
930941.0095107269,6312362.027598509,0
943862.9731589296,6200544.15237076,0
978570.1034547105,6346946.583852089,0
775147.0869531736,7077387.146861244,0
435221.91052230564,6574540.510562077,0
460383.3926694187,7081796.110895237,0
967590.0226455813,7100410.786874622,0
218195.283113133,6991617.789563843,0
266296.9515067504,7008669.672267837,0
710942.2555702985,6628471.096892998,0
906236.4535829426,6423588.827126206,0
439304.40423065575,6774362.249477671,0
613683.0758098792,6469358.329332204,0
480588.88547739363,6320269.254489496,0
379184.86671504885,6755594.940805752,0
999738.5721404268,6097348.414412933,0
600275.6403385962,6339983.71348951,0
1048690.9362869172,6606257.663726575,0
80155.0066111561,6727254.5094799865,0
678362.0752926255,6383071.313552642,0
683640.8198037589,6835408.832009688,0
888108.6199836333,6133127.357977989,0
591508.0422336669,6791847.933731643,0
98921.23833706052,6815591.943128036,0
677671.8230263903,6445752.277075978,0
312802.66264171636,7013457.922965669,0
193610.7696529203,6533816.871024584,0
705006.8289004648,6664581.227039915,0
1014400.8102691341,5923672.176096349,0
702124.8354293584,6910483.18837168,0
722558.8316389347,6684028.381871214,0
15765.04407660554,7112239.931012825,0
362025.18578642467,6867188.553296296,0
365667.31826318544,7029749.584530892,0
1008195.3969479473,6176009.8999979105,0
313001.4230222831,6710752.120555736,0
97667.35773692813,6862569.898248029,0
206195.98808487068,6598787.696106338,0
1001242.2328184857,6808470.457077194,0
135005.69980288,6660816.1735339835,0
1077974.0442962649,6979292.804900829,0
980112.1121586992,6777314.908579091,0
1015261.4484945547,6985211.435971386,0
946626.9230829612,6953429.353770328,0
790639.8442999314,7098637.386109698,0
178631.06434128789,6639539.0434396835,0
643413.8737863129,6401354.160734035,0
534004.0472818863,6256352.613035229,0
102212.6522402716,6537152.3937512105,0
585721.4170066116,6323500.417012794,0
899420.2728679398,6207989.450674546,0
154731.35458306444,6980819.648620771,0
616559.6942568287,6920625.705695928,0
376431.8760638605,6770762.610279864,0
670979.0849121476,7059779.03038255,0
172302.25690880243,7059740.987030848,0
858565.4831695829,6535737.913607358,0
210018.6602609621,6956521.839340574,0
639055.2489229094,6961573.550110828,0
-79665.77361527877,6813577.53150809,0
1043255.8540795532,6357939.338800971,0
338733.4874238449,7013148.186493784,0
691456.0861909755,7101737.429991359,0
358713.62225525494,6774820.5628932165,0
522026.84000194364,6920956.876418012,0
446231.87114828674,7090185.749269232,0
567996.3983755411,6265719.383311944,0
-37136.22817407844,6750658.891980125,0
-35201.07538156281,6848124.760234007,0
66621.73311731807,6860995.194227992,0
241336.32350057707,6873356.479185271,0
795510.3360565744,6373445.27919442,0
248841.15638355276,6636176.585859047,0
659800.3816010169,6582810.794042494,0
212040.98541624413,7035661.768766557,0
422690.7034224172,6909623.39339921,0
943224.2926260246,6009561.852416972,0
1068508.7386481455,6628111.687951692,0
728806.4897500725,6676566.551666417,0
988973.111368394,6717127.477641211,0
811509.7356725219,7047415.66060991,0
577709.8022316693,7094926.957824581,0
363889.1235215271,6738456.108748817,0
122875.80252115603,6759897.4368858235,0
314937.64309126756,6460593.957957527,0
578245.4837433236,6920817.9522186145,0
558342.020461879,7119284.209615473,0
1046905.1245730282,6733848.436510126,0
952960.0110043278,6045767.367548543,0
542689.1189662825,6452800.38664671,0
559441.0939229273,6171510.199339607,0
497272.6216291413,6941671.793349887,0
1013379.6314001614,7054345.376296909,0
-81414.64319392489,6857070.915998409,0
612775.7349077639,6729409.756112519,0
291446.1476914098,7075003.527084053,0
421965.5236068084,6426034.111775247,0
255835.67055478028,7107144.904952145,0
199141.99598484073,6533940.025652046,0
854182.0419663524,6432090.725597231,0
-70654.49393861838,6867527.578011393,0
175819.68196618313,6569064.492226012,0
932596.8131146966,6002455.106785903,0
870176.3919655201,6779161.460230599,0
967159.2982846941,6587602.948630995,0
1043375.090159527,6683549.976398489,0
260321.27570584416,6510390.900506444,0
87474.53665360427,6799067.871028682,0
384747.68905143294,6586931.163782523,0
393637.20656439953,6648513.593823435,0
982022.0474634047,6416544.004230749,0
316298.4090754332,6764522.207677794,0
988037.4401865385,6355402.960025926,0
897318.2379952813,6797666.543258881,0
329590.3353531021,7104889.009074641,0
372357.93561555253,6671120.029023802,0
517948.239416008,6539036.629612905,0
217438.6338795927,6710094.563182651,0
888808.0025992566,6111989.080075514,0
835905.2765843122,6683374.082577493,0
157735.7687478563,6900615.332834208,0
570952.4593289738,6902518.7035537455,0
217018.82104113948,6542342.74094785,0
527781.372548334,6921803.286676316,0
274532.26623806957,7002168.647462536,0
678668.2372790964,6490272.380061551,0
25777.64412081505,6685401.821350689,0
-10436.604686029299,6510587.829194823,0
262096.16620568978,7116554.123973222,0
63334.27058900427,6638919.510446211,0
249715.1110422219,7094049.9875459075,0
514912.2088603446,6377896.675445872,0
266191.0735564432,6951794.834615856,0
717482.5849924096,6916966.364218751,0
369338.21428895066,6963677.166673696,0
812247.6186990412,6732103.7030924065,0
498816.2892344723,6317759.0987109905,0
1054307.659611099,6550608.457784612,0
711427.5781208723,6841852.293506122,0
227911.86921197316,6793663.851788318,0
191655.155829899,7060855.070014019,0
985064.8843648562,7030911.714584936,0
367178.44922029437,6605485.936340323,0
776868.7536268244,6560401.453235269,0
325049.89121217007,6709273.372533798,0
-47494.231635396805,6987772.7817910435,0
337732.6851858736,6619390.875202526,0
997078.9280819062,6147570.800229907,0
706696.2946120065,7099772.450935138,0
997357.3619521039,6462368.206740453,0
858599.4946614421,6673297.097078056,0
441577.9033159693,6830118.518199449,0
632636.1089183718,7095783.895741949,0
430365.8389323822,6614317.37343845,0
-45636.98854993855,6761240.26364299,0
245298.2742981754,6619688.910431066,0
945640.3896745803,6640276.622973226,0
356406.8265056579,7054102.421342524,0
958031.8642935061,6004165.050662572,0
315213.9095910417,6906972.603667961,0
949737.9331416255,5862289.954869536,0
1031916.1889354929,5995340.158720951,0
13170.782276506143,6853428.080361517,0
668444.8243586225,6707841.186968817,0
563902.3705778441,6578521.503791495,0
712093.0041191622,7065291.874726098,0
361790.0962287185,7033231.275985565,0
1055011.4503922178,6920607.528419889,0
387369.75062369346,6982368.207809873,0
120745.68446520471,6945359.520374179,0
460081.38622308476,6581875.516282779,0
894974.1954881452,6562879.598999953,0
608767.7302359826,6531136.16686533,0
172532.47388610692,6521270.813499378,0
1009820.5915705487,6566304.332346282,0
842354.2567582185,6502980.387459711,0
595507.5696545623,6782629.107552452,0
-59233.51683328569,6891683.912670568,0
721959.4845639851,6608529.646326873,0
226382.3973899989,6824278.503284664,0
792731.542661692,7021196.548582963,0
742858.3740598143,6942871.916051974,0
935083.7601733229,6044955.45135392,0
468284.2340652698,6806307.503788814,0
19757.470319666332,6681768.981567631,0
909962.6290994997,6908115.258444181,0
587949.8021449727,7013307.39198387,0
332408.096708651,6923312.140252917,0
178350.17492690386,6637552.199885207,0
950019.2215740927,5933763.010795269,0
881322.3928290403,6865990.282762594,0
872047.694047962,6814062.818117452,0
-63529.49936274733,6606445.297469278,0
809905.3989971406,6576061.834108065,0
1012979.7708141096,5896946.3023753865,0
710042.0711838676,7067918.524325196,0
-43983.317066925185,6819957.765129639,0
183787.60645472928,7009878.555473968,0
695991.962373237,6625071.115615229,0
702812.9963981528,6867300.571400232,0
201554.7653780225,6686950.134887205,0
957275.3793863461,6142980.862717009,0
911360.5086692622,6530362.207501618,0
459556.52833625756,6542777.308113712,0
735676.8020178996,7043351.673063996,0
4409.620321022667,6691557.230188223,0
873141.451701258,6605627.175335607,0
848457.3643402985,6965672.051597862,0
731805.6965461158,6489157.053024734,0
955477.7916283107,6464329.445633155,0
268283.15331426996,6890141.4583024345,0
949347.377600115,6702234.298640889,0
398620.41723628616,6969112.073475206,0
672984.0524988796,6820730.48813949,0
924505.9545964954,6432972.286260952,0
601027.1323544342,6788074.5139703145,0
489854.65891495906,6434696.432164802,0
1011726.5609587808,6486432.61621276,0
362281.589661991,6503220.36037363,0
429894.28773117054,6444259.227925233,0
523716.1129867622,6388003.131476253,0
933579.955998259,6960512.828909538,0
863903.637844231,6200333.35459721,0
359102.68596619763,6874184.392016132,0
446500.00197874464,6936946.541964242,0
949796.2031823944,6965449.1008583,0
787875.7372519071,6758940.770054215,0
816683.6790676694,7005455.575386123,0
778686.7289298065,6520212.100910887,0
490648.6988941757,6377477.9598438535,0
244832.63052840903,6552038.701611874,0
1020432.2310830846,6929896.219025828,0
626223.3689128044,6249374.714879146,0
525196.7959923464,6454506.583340631,0
12333.122225695319,7105467.575054165,0
631036.1234128464,6472484.280518006,0
1018855.2055138513,6749637.137824929,0
145255.02816243758,6673284.48142212,0
971832.8054147083,5902502.088425996,0
680419.4112697224,6803953.564318636,0
1025435.6125310685,6390674.826987977,0
866043.8964021202,6618674.646834259,0
105532.11021011113,6995202.833382061,0
835696.1728278272,6436693.378898145,0
1030683.8495497005,6617451.719118866,0
108950.72790732337,6868024.817100171,0
763269.1742681797,6977647.616456586,0
1065780.324470599,6918259.436195029,0
965456.4365029964,6180811.074640594,0
1000183.4657371484,6423295.627107424,0
671318.6000138816,6483530.36949876,0
882731.3977329416,6973022.86528807,0
857515.9396730687,6107039.416593834,0
963775.9220876456,6424824.727884396,0
532369.8496003518,6298394.815249671,0
925040.6504775946,6492508.029277107,0
824169.4561666041,6670556.009259871,0
548850.8699134793,6266212.968398916,0
22238.996276293576,6670936.638690082,0
977195.2969241557,6610319.525565263,0
185034.901418138,6956497.92861149,0
53202.34445014669,7081942.2809025105,0
884765.6691719133,6225363.965500327,0
1079913.1984712211,6737111.601354556,0
682091.2411092246,6759839.604590249,0
710537.0999309893,7107373.081608225,0
299593.1127891287,6998765.009768152,0
112159.22196254862,6735961.088164498,0
411570.66901341436,6884284.651538639,0
577009.8533267541,6572981.788325548,0
867663.2042666243,6231546.537789622,0
442672.0812728483,7103852.766116666,0
27607.072838602806,6770286.430023123,0
445644.78404617286,7084187.626650624,0
587571.4136521311,6257033.984896173,0
244479.45571131987,6596081.512043937,0
480647.504229806,6991697.014307316,0
791635.6620021525,6872436.601815775,0
1040886.769469576,6378642.365620543,0
302274.7745553659,6806875.166461801,0
934498.9052527786,6028099.708584685,0
792553.3712463389,6237568.712924843,0
44368.40762857863,6646286.086954533,0
276619.54708812875,6821954.390205358,0
755153.164265562,6684519.136350929,0
283701.5135250282,6971699.494238029,0
353562.3819421116,7111269.777890852,0
383797.8175452418,6831927.404630296,0
540554.2637680272,6760285.307632628,0
126741.6828516126,7009585.069908697,0
698688.8220575188,6701548.004089703,0
1008593.9709178773,5888574.521510754,0
703439.3362317963,6507735.476148081,0
1053271.93954755,6664045.961448566,0
1050974.16427747,6482472.254891121,0
793169.310116231,6458712.1724322485,0
566268.0222092982,6634425.41333284,0
956875.4743923794,6144693.766639305,0
75032.70125323124,6730361.864514429,0
642012.8421289994,6382827.64411626,0
842238.174627233,6938048.080427473,0
873038.8155759305,6102084.578605625,0
404308.12582713185,6454427.5162334405,0
-20455.548329563113,6651732.351948461,0
174611.6513543459,6709667.876119165,0
962495.479695274,6977287.939589104,0
780760.3058600719,6448761.225485387,0
1063662.45781462,6458461.1067895545,0
657746.249537261,6335768.944896101,0
1036587.5604866457,6509847.394923506,0
52134.640626847366,6965830.833749393,0
947172.018346453,5885094.628065787,0
1045322.1482330738,6370203.2685765475,0
490636.36754670925,6943945.401600364,0
159016.514815212,6698517.306140883,0
82822.89332117245,6752452.169063138,0
74094.73337741013,6729050.351247722,0
1011513.6719639797,6275592.87861325,0
517831.7391709413,7040827.005596878,0
638060.3586374351,7036811.256471485,0
654439.651973186,6510650.96467863,0
929755.2981950641,6430281.103604314,0
489144.8348776689,6760061.122469948,0
860201.6892645241,6139039.015060628,0
855104.694670582,6630063.829448281,0
489441.1472557639,6824299.180747759,0
961568.9481826497,6482294.334546411,0
830376.0654238152,6935490.31550485,0
994475.0837757706,6071548.892763017,0
917076.9717657991,6847054.516909551,0
689332.8395946467,6874323.839268285,0
422975.1114952364,6899694.646490568,0
-56038.60780531807,6815923.953686048,0
302577.84125778545,7080405.829165189,0
945725.3103275509,6910323.490396284,0
394624.2097030053,6406821.742200288,0
-6878.49375585618,6758527.06848492,0
582911.6938568942,7010204.915243197,0
470294.0604599224,6498797.913277341,0
755976.3231615797,6173960.3625295805,0
579081.6599564183,6515047.822188236,0
881297.1040794859,6399742.469708194,0
529433.1212369621,6595869.417276066,0
292553.7108206892,6555749.330306103,0
308679.1633719511,7062321.438825031,0
644691.422853802,6452457.256801168,0
-33025.921934715036,6982325.113312153,0
673216.1958947927,6661652.561100116,0
920452.0751415865,6420887.241681428,0
551549.4222734162,7114220.2032017745,0
65275.8468089595,7104279.941952681,0
468157.99644553685,7121013.543445989,0
1002967.0230763638,6606265.541181574,0
682306.5962852119,6649003.532288047,0
673535.4792114691,6478772.6302004205,0
21200.35195634744,6966926.26483864,0
458208.0276162551,6508088.314747935,0
-42515.496638895645,7109296.001994208,0
910078.0890226945,6763408.162893168,0
357974.34686086175,6788431.4680660805,0
-33970.27855928606,6978079.279299105,0
472699.13087524206,7008790.892476337,0
590589.999337719,7088654.997432204,0
174059.58211084985,6573678.635078933,0
772183.9222409971,6202778.0867865365,0
-52574.45808223702,7085227.924351483,0
924260.7257531274,6992778.102363604,0
544196.3464813869,6509103.571666449,0
539020.8235312874,6630989.007819727,0
418971.43687893,7043308.260473456,0
68191.61608256129,6534021.195541648,0
719454.2058354184,6799936.17099821,0
600466.4600498978,6191989.179104673,0
484637.9851294701,6796925.905386351,0
509449.9396565829,6745630.683315669,0
1005860.9614480347,6169574.8949858425,0
791242.4976050961,6355303.184053993,0
412907.9421080889,6705595.963903507,0
672551.699462868,7060562.42405594,0
369808.48319238814,6870643.483642073,0
921159.700245037,6998272.352518006,0
392441.0053650302,7116484.074454022,0
620852.4925437415,6833585.31799466,0
48768.33888512914,6805418.3033316415,0
1018689.036126259,6246197.782635357,0
662482.553342055,6984592.186504266,0
595033.1523168188,6495041.973689543,0
322016.14866799745,6550223.039635642,0
-11087.45857424241,6609620.88562015,0
615343.5225839358,6452936.768079063,0
852253.2548003342,6319005.427671899,0
694735.3025772328,6036780.221167987,0
936738.7249758553,6275651.508055841,0
1031228.6912386403,6124320.533470038,0
968522.9026601606,7112040.759954847,0
462533.1639516278,6934539.811037077,0
-62214.06158755034,7014246.801085658,0
805058.7174905511,6457174.739293076,0
41609.2620758478,6979268.017750563,0
502646.8157299878,6349399.738047987,0
71513.89460440044,6835840.7796278605,0
576706.3904688599,6333542.813861313,0
388405.62898556,6710858.811515428,0
343540.6736231339,7102630.288854004,0
330447.65309635893,6454771.947130654,0
984873.4817953196,6994860.612757646,0
1014724.2124586939,6484925.081565612,0
290927.82654173253,6697177.83095794,0
595216.1760539555,6251042.042616118,0
-58922.02337583055,6711763.103027474,0
60499.65382363764,6755044.111146199,0
-65027.6781118447,6814037.447157637,0
688050.4864552893,6339074.466665555,0
753487.9814738099,6907483.634482129,0
1057971.7355214322,6365553.164136674,0
645280.4514170992,6037758.3278049175,0
705633.9420563655,6774556.630768454,0
1015741.0753683874,5795589.289126691,0
952699.627343267,6209018.683851515,0
355548.09322363936,6747393.281837728,0
82626.37600186912,6530219.283506416,0
7100.206953277098,6519327.463068704,0
1007334.752320348,5879306.086849041,0
86642.79315980448,7091997.994066353,0
320880.30238090456,6785131.64847954,0
576011.3143007779,6767944.609779864,0
195744.8649601292,6547488.983056303,0
985568.9028824542,6895773.946182349,0
786910.3023516618,6958256.213405647,0
623829.5140084826,6883391.517354012,0
972799.0036035059,6588965.486131502,0
1057945.2977191783,6549471.994161108,0
767561.5055819462,6229060.163385483,0
975571.140098663,6017673.949710239,0
988311.3276225594,6181209.416182363,0
307279.9563391671,7015989.936116872,0
53094.53257327431,6593625.001686886,0
386898.62524353614,6785219.912827427,0
933658.0080015898,6215545.281911804,0
854907.9321755733,6576335.859375004,0
833531.0687813252,7069750.800287776,0
289614.1281396459,7064692.913811441,0
1025656.5264488726,5800509.201981494,0
280217.9848157171,6614302.326570787,0
535620.068587109,6616936.510298567,0
140123.53283785412,7018530.183932048,0
986218.3901284849,7103071.145722074,0
688128.595493712,6016054.715795438,0
1061033.1062489222,7112634.289941895,0
677125.9319280449,6701848.538434874,0
982356.5984417642,6759944.485028392,0
-13154.645625366014,6527662.662750222,0
369359.8950762462,6746774.760392194,0
594126.3505376799,7072717.65805855,0
637292.0735570312,6269635.12436447,0
483543.2194935627,6966769.675131539,0
838817.6535221442,6453781.751881155,0
891385.4413645022,6212557.506288687,0
545993.9465959404,7112733.964298056,0
248295.18380574905,6702479.197927505,0
645033.2083799408,6521919.124424824,0
966942.3262467124,6645364.517228991,0
655591.1151129361,6814845.577622665,0
570320.1345279677,6811798.988902785,0
542058.7427501474,6719536.2032015165,0
884586.3649450315,6087781.580328407,0
899608.4762073866,6827872.267429706,0
980122.0379314015,6383392.568863768,0
960946.4727529385,5936426.7328770105,0
582138.4167405056,6275444.225578808,0
540285.0766754874,6610034.917820646,0
211905.60094428167,6900438.2112693405,0
153108.88484067403,6788117.324870921,0
1009809.467074573,6821559.391214397,0
788240.35205896,6984176.967555035,0
608784.1774638172,7034735.7692613285,0
858691.979579961,6570107.165870884,0
661109.5065454135,6966320.517131812,0
928347.1804346582,6306668.673616932,0
609739.6629609987,6608691.302704414,0
1000343.3242056095,6002010.987846761,0
1024544.0435703092,6595319.940599114,0
987872.1236147906,6967083.116646401,0
-41153.65514497643,7089570.223087033,0
682263.7205867338,6478633.803117438,0
1084005.3191754667,7031373.078750283,0
205366.92242678424,6505608.962979775,0
814937.5089033402,7021477.0902103,0
987924.1449421945,6512686.565579822,0
621439.4253825926,6610143.586656486,0
174114.31884328515,6990755.531637453,0
1035145.9953978076,6795310.245717686,0
8914.103596182875,6666768.966546237,0
901324.1996925849,6863956.013853694,0
713842.8488666982,6550683.714325756,0
17308.221340255885,6668968.230631131,0
635469.5780207762,6703309.283929864,0
912068.2596896957,6994377.993124793,0
-68161.75471400344,6986428.1870652605,0
748501.4121477191,6427882.092287498,0
224721.9935181953,6761103.220778763,0
1076715.4906351734,6995164.207109703,0
442228.12150114577,6587184.473162296,0
156541.28481470092,6830814.195922073,0
940041.6780462483,6547357.734081758,0
109867.9574853243,7035160.642953681,0
-23705.062398561407,6837090.253604173,0
1016925.3595869041,6960959.178672084,0
325403.35154998733,6556165.45901623,0
871596.019829798,6529378.659587292,0
786410.1504322613,6449017.589330457,0
417189.19803325355,6361481.015884928,0
650395.3225755983,7067691.11119361,0
913614.6134550318,6499052.336086862,0
420517.7620595082,6784457.8561009765,0
798604.6029119291,6885297.558806869,0
920942.4232511622,6578437.558267498,0
-4911.975626141444,6689595.580749889,0
958442.7604568726,6712853.423557783,0
994225.0128006199,6529837.949772065,0
1006506.2196013066,6065664.583840474,0
939647.2092051945,6189957.179084161,0
-60403.95590037234,6630814.431846587,0
908667.1885682931,6091328.026366704,0
383019.27449401474,6601727.854263391,0
276202.2175956624,6744353.053014662,0
989050.1038905552,5856214.728720927,0
497973.42795700557,7122774.541566044,0
231595.97449307062,6935814.743104201,0
827563.1044428335,6279654.729410792,0
441426.01115696575,7020529.227979621,0
1060810.2702487654,6766769.0330012655,0
682923.5637755054,6866938.7699456895,0
1019023.0111064776,5968023.669460749,0
284835.1932313255,6856877.630686662,0
780167.7633482558,6535116.226141181,0
666487.2775303472,6711281.470201775,0
282907.5641158513,6516473.622805483,0
404284.43893018924,6770625.672224697,0
1019113.7167395819,6185237.290694155,0
858980.5488901543,6117799.264158509,0
27225.298838176415,6792160.770284702,0
104204.88659920986,6997149.10551458,0
789302.6738495516,6603465.477382363,0
369080.645342538,6933151.798179186,0
628054.8866152511,6656588.8533672765,0
167659.00356559583,7046876.254269686,0
96618.3065010086,6574796.044467491,0
-13336.07595492732,6992134.933369854,0
366920.49668148556,6712849.4756604545,0
1042714.4420738083,6334478.8471070975,0
519243.047379998,6543032.331933174,0
46100.174541622575,6908976.847174671,0
985164.7051519081,7018921.629078369,0
676529.0298430981,6343320.085422691,0
1086630.6564778103,7057560.597053245,0
530576.1863110655,6335555.655976758,0
407583.1140433532,6955432.869811389,0
978379.3698348801,6943603.430241775,0
-59636.64270624817,6881097.558515064,0
