AlOH_group_composition_grayscale_mean,AlOH_group_composition_grayscale_std,AlOH_group_composition_grayscale_dissimilarity,AlOH_group_composition_grayscale_correlation,AlOH_group_content_grayscale_mean,AlOH_group_content_grayscale_std,AlOH_group_content_grayscale_dissimilarity,AlOH_group_content_grayscale_correlation,FeOH_group_content_grayscale_mean,FeOH_group_content_grayscale_std,FeOH_group_content_grayscale_dissimilarity,FeOH_group_content_grayscale_correlation,Ferric_oxide_composition_grayscale_mean,Ferric_oxide_composition_grayscale_std,Ferric_oxide_composition_grayscale_dissimilarity,Ferric_oxide_composition_grayscale_correlation,Ferric_oxide_content_grayscale_mean,Ferric_oxide_content_grayscale_std,Ferric_oxide_content_grayscale_dissimilarity,Ferric_oxide_content_grayscale_correlation,Ferrous_iron_content_in_MgOH_grayscale_mean,Ferrous_iron_content_in_MgOH_grayscale_std,Ferrous_iron_content_in_MgOH_grayscale_dissimilarity,Ferrous_iron_content_in_MgOH_grayscale_correlation,Ferrous_iron_index_grayscale_mean,Ferrous_iron_index_grayscale_std,Ferrous_iron_index_grayscale_dissimilarity,Ferrous_iron_index_grayscale_correlation,Green_vegetation_content_grayscale_mean,Green_vegetation_content_grayscale_std,Green_vegetation_content_grayscale_dissimilarity,Green_vegetation_content_grayscale_correlation,Kaolin_group_index_grayscale_mean,Kaolin_group_index_grayscale_std,Kaolin_group_index_grayscale_dissimilarity,Kaolin_group_index_grayscale_correlation,MgOH_group_composition_grayscale_mean,MgOH_group_composition_grayscale_std,MgOH_group_composition_grayscale_dissimilarity,MgOH_group_composition_grayscale_correlation,MgOH_group_content_grayscale_mean,MgOH_group_content_grayscale_std,MgOH_group_content_grayscale_dissimilarity,MgOH_group_content_grayscale_correlation,Opaque_index_grayscale_mean,Opaque_index_grayscale_std,Opaque_index_grayscale_dissimilarity,Opaque_index_grayscale_correlation,Quartz_index_grayscale_mean,Quartz_index_grayscale_std,Quartz_index_grayscale_dissimilarity,Quartz_index_grayscale_correlation,Silica_index_grayscale_mean,Silica_index_grayscale_std,Silica_index_grayscale_dissimilarity,Silica_index_grayscale_correlation
115,24.55198479,55.18460455,0.043724414,68.59999847,5.535341263,38.72282402,0.107814679,5.199999809,2.481934786,9.855055901,0.016178483,111.5999985,2.93938756,30.22932505,0.114363387,89.19999695,24.52264214,29.81868323,0.267791649,57,28.06421089,41.40711387,0.162230617,103.4000015,15.57690525,24.79482402,0.354835571,1,0.632455528,2.78610352,0.095361827,45.40000153,22.96606064,53.03232298,0.165250776,123.5999985,65.5975647,88.41789648,0.163628754,50.20000076,23.61694527,58.02457971,0.136824804,1,0,0,1,1.799999952,1.166190386,27.84539747,0.30423295,1.600000024,1.019803882,30.78284547,0.635093235
94.40000153,45.64033508,55.9061118,0.161001023,51.20000076,28.03141022,23.80803313,0.054880401,2,2.190890312,14.28361077,0.108557473,1.799999952,0.400000006,57.38353623,0.327360345,59.79999924,5.670978546,15.72195445,0.421753447,4.199999809,2.785677671,40.4460207,0.311174559,119.1999969,4.915282249,16.12356936,0.167156877,0,0,3.822674948,0.192404046,6.400000095,2.416609287,23.4452588,0.218197946,3,1.673320055,53.33050932,0.342130065,3,0.89442718,26.36564803,0.289549843,0.800000012,0.400000006,5.410824017,0.701258636,34.59999847,40.36632538,39.65776332,0.12517083,55.20000076,25.65463066,61.41192494,0.46037232
1,0,3.571494824,0.677589997,1,0,3.454989648,0.680603846,0,0,2.422616977,0.224332089,0,0,0.352587992,0.241864638,1,0,0.743826087,0.651168311,0.200000003,0.400000036,1.867875776,0.558476798,0.200000003,0.400000006,1.103958592,0.897809349,1,0,1.172049689,0.858251137,0,0,3.847171843,0.472226907,1,0,4.431710145,0.416005527,1,0,3.580033126,0.492686662,0,0,3.556008282,0.567991576,0,0,4.190628816,0.336387331,1,0,1.980311355,0.600921214
119.4000015,44.08446121,0.012077295,0.998387146,56,12.56980515,0.012077295,0.998387146,43,21.52208138,0.012077295,0.998387146,67,54.52705765,0.012077295,0.998387146,70.59999847,21.60185051,0.012077295,0.998387146,89.80000305,29.50525284,0.012077295,0.998387146,113.8000031,11.08873367,0.012077295,0.998387146,0,0,0.012077295,0.998387146,26.60000038,24.34420013,0.012077295,0.998387146,76.59999847,18.28223228,0.012077295,0.998387146,59.40000153,6.24819994,0.012077295,0.998387146,0,0,0.012077295,0.998387146,63.40000153,12.86234856,0.108492172,0.985619721,69.40000153,17.59090614,0.108492172,0.985619721
99.59999847,14.31921768,48.55661437,0.483468847,64.59999847,8.138795853,19.40501239,0.560797913,2.400000095,1.959591866,18.48006606,0.343377296,68.80000305,53.27813721,58.17492155,0.356182891,54.59999847,8.452219009,19.35327002,0.615193819,92.19999695,81.23890686,52.47718415,0.258334258,105.5999985,15.91979885,20.57245252,0.747527597,0,0,2.970553262,0.322248703,52,21.81742477,29.56715111,0.29506569,97.40000153,76.02262878,69.89870355,0.22975979,20.39999962,22.32128906,22.86585467,0.400937196,0,0,2.908554913,0.305087065,77.59999847,46.63303757,51.98351108,0.383534422,101,17.1113987,30.40927313,0.647495398
2.400000095,3.826225281,35.21924109,0.081758439,1.200000048,1.46969378,18.25202527,0.132902662,0,0,5.322573186,0.255749282,2,0,54.49763409,0.333502524,1.200000048,0.979795933,35.33718981,0.363572628,0,0,5.76113795,0.304935285,13.80000019,24.11140823,52.05357777,0.244926957,87.19999695,29.93593025,41.99259259,0.314543872,0,0,5.858342624,0.3433398,0,0,7.105553491,0.281140093,1,0,6.160023122,0.302693719,0,0,2.32092159,0.327524625,21.60000038,27.4415741,34.79259988,0.136860772,63.59999847,4.454211712,14.79751816,0.365420206
160,48.92034149,0.126708075,0.99833942,64.40000153,10.09158039,0.126708075,0.99833942,42.20000076,19.62039757,0.126708075,0.99833942,111,6,0.126708075,0.99833942,67,17.23949051,0.126708075,0.99833942,142.1999969,43.42073441,0.126708075,0.99833942,102.5999985,11.46472836,0.126708075,0.99833942,1,0,0.126708075,0.99833942,39.20000076,26.30133057,0.126708075,0.99833942,90.80000305,17.74711227,0.126708075,0.99833942,61.79999924,10.06777,0.126708075,0.99833942,1,0,0.126708075,0.99833942,32.20000076,16.43654442,0.385895884,0.994770113,89.59999847,7.578918457,0.385895884,0.994770113
1.799999952,1.469693899,10.68007432,0.025440976,1.200000048,1.46969378,9.98478943,0.06277929,23.20000076,29.40340042,25.76032205,0.086027139,82.40000153,8.03990078,28.59284889,0.406669857,120.1999969,37.81745529,24.16967795,0.075059024,65.19999695,50.98784256,43.82649876,0.18183298,106,9.05538559,24.96104872,0.471400917,2.400000095,1.019803882,5.503443435,0.121212609,56,47.42573166,55.44160198,0.146061146,94.40000153,78.62467957,75.09269199,0.158030923,63.59999847,53.23382187,75.69201486,0.16999559,1,0,0,1,6.599999905,10.24890232,26.87724075,0.113811346,43.20000076,21.19811249,50.49988654,0.451967169
21.39999962,39.30190659,64.89368116,0.056663124,17.79999924,18.76592636,37.40515942,0.109035188,2.799999952,1.939072013,9.707859213,0.042981267,103.8000031,7.082372189,41.96492754,0.116773786,96.40000153,27.14111328,35.97822774,0.127776838,2.400000095,1.74355948,29.57443478,0.069039191,95.40000153,23.43160057,20.12247619,0.091530155,35.20000076,30.16885757,29.44284058,0.221294969,2,1.673320055,33.10433954,0.090935115,3.599999905,4.223742008,39.0520911,0.058364906,2.599999905,1.74355948,28.70317184,0.05769862,0,0,0.006335404,-1.24E-05,56,40.71363449,48.41487591,0.122384799,64,11.96662045,56.25393462,0.404926213
18.60000038,26.78507233,52.00426112,0.113856897,29.39999962,22.12328911,34.5246542,0.138693567,12.19999981,19.44633484,50.99261737,0.156308739,41.59999847,47.56721878,37.23534415,0.499784815,70.19999695,12.84367561,32.12230893,0.439970361,18,27.53906441,39.2241133,0.189159502,99.80000305,19.32252693,34.45427144,0.227195324,14.19999981,19.69162178,21.24197531,0.239352996,20.79999924,38.10721588,45.79199802,0.17627819,14.19999981,25.41180801,19.70424047,0.126772305,24.60000038,44.70167923,52.52561212,0.176503746,1.399999976,0.489897937,26.31169743,0.593474734,0,0,5.659934952,0.049719211,58,7.238784313,55.68693745,0.484893714
80.40000153,27.61593819,54.18515114,0.166974995,67.59999847,2.870540142,29.68202899,0.062410521,2.799999952,1.939071894,36.11246377,0.090142766,39.40000153,45.19557571,53.9775735,0.13658655,62.20000076,10.16661263,30.54171429,0.082452378,3.200000048,1.166190386,43.58730435,0.129420984,107.8000031,12.68700123,29.0195942,0.480659355,19.39999962,23.78739166,15.03816149,0.135652252,1.799999952,1.326649904,30.30371014,0.123639878,2.799999952,2.712931871,41.03855072,0.113304719,4.400000095,3.200000048,40.69758178,0.153445783,0.200000003,0.400000006,4.513465839,0.196851869,31.20000076,18.91454506,41.52761804,0.159679655,76.59999847,10.42305088,25.8940678,0.047984152
124.1999969,13.90539455,54.75654831,0.431331041,58.79999924,7.984985828,24.42981833,0.483711672,4.199999809,4.01995039,13.94578035,0.062534912,67.40000153,3.555277586,47.50744013,0.271987486,114.5999985,5.161395073,22.92506193,0.473945767,120,23.97498703,53.97488026,0.322784036,103.5999985,8.236503601,24.02287366,0.647510353,0,0,0.223947151,0.404027968,29.60000038,24.64629936,41.34092486,0.13754343,146.6000061,20.47046661,79.10184145,0.254996405,63.59999847,14.85395622,39.69527663,0.281970536,1,0,0.07195706,0.45888566,145.1999969,51.35913086,54.04784799,0.349965491,102,23.01303864,30.76976496,0.544674039
114.1999969,15.32840443,33.00998348,0.073474644,56.20000076,5.844655514,23.40545004,0.026054957,0.200000003,0.400000006,4.116647399,0.025253197,96.59999847,8.114185333,28.95665566,0.125111899,69,14.71053982,28.79509496,0.233077655,4.599999905,1.854723692,57.50229562,0.268490492,99.59999847,5.161395073,23.76187448,0.18966056,0,0,4.180388109,0.11355356,2.599999905,1.356465936,47.67047069,0.141459404,3.599999905,1.019803882,80.30890999,0.284377858,3.200000048,2.039608002,62.75343518,0.297386091,1,0,0,1,59,6.723094463,42.81925904,0.078251536,88.19999695,7.386474609,50.02534873,0.23558327
43,17.35511398,33.1134824,0.090619651,62.79999924,7.138627052,22.80750311,0.103755481,2,1.549193382,6.635925466,0.185585393,44.20000076,51.3318634,28.75171843,0.091587939,70.59999847,1.356465936,15.43643064,0.206912779,27.39999962,43.98908615,44.62787578,0.134167418,99.19999695,12.08966541,25.92517598,0.26169857,1,0.89442718,16.20577226,0.292435557,39.59999847,46.49559402,45.58066253,0.291609027,21.39999962,38.86180496,31.72572257,0.112337115,14.60000038,23.71160126,14.15185921,0.262660034,0,0,5.492877847,0.454379595,54.79999924,9.620810509,39.18712654,0.25465809,71.80000305,13.58528614,34.42961954,0.174877088
94.80000305,50.57034683,85.96975611,0.178457739,53.59999847,25.36611938,30.24037844,0.296042144,0,0,13.21062036,0.196649188,117,6.841052532,42.06747032,0.262984688,77.19999695,28.03854561,28.45910116,0.329637711,0,0,24.89129325,0.290498676,98.80000305,25.09501839,16.08085075,0.172972043,0.800000012,1.600000143,9.377962222,0.29661716,0,0,14.85085552,0.218702215,0,0,20.49454902,0.212314743,1.200000048,0.400000006,21.64702007,0.237530505,0,0,0.099122244,0.04980273,2.799999952,1.600000024,33.07249695,0.188353135,2.400000095,1.854723692,50.29906899,0.376822516
43.40000153,32.32707977,35.02094224,0.042195527,98.80000305,26.66383171,31.13336637,0.096737767,1,0,18.40095793,0.041359922,121.4000015,14.59589005,53.93137619,0.143935452,126,41.62210846,32.31601635,0.171511551,17.60000038,10.17054462,38.72812255,0.207331664,16.20000076,26.4075737,33.14224369,0.53227696,2.200000048,1.833030224,5.955233494,0.09769546,36.20000076,31.54298592,45.8158388,0.05129618,109.1999969,54.92686081,61.11628061,0.063596898,32.59999847,26.46204758,38.60565672,0.067429252,1,0,8.902564103,0.313073647,26.39999962,29.51338577,39.06936813,0.257355534,39,8.508818626,29.45077839,0.342577663
126.1999969,35.92992783,55.92856317,0.092006271,59.40000153,7.059745312,27.73548307,0.084714381,35.79999924,26.5133934,35.70666391,0.084269447,115.1999969,2.400000095,22.79505367,0.097634914,118.5999985,5.122499466,32.53805945,0.199648393,43.59999847,22.42855453,29.12290669,0.267896302,64,3.286335468,31.44722543,0.415212652,0,0,3.654384806,0.248182274,40,33.02726364,43.01352601,0.099249709,58.59999847,41.76888657,65.90220479,0.118310916,45.79999924,21.93080139,43.63869529,0.097712606,1,0,0.563649876,0.064662752,50.59999847,42.45279694,43.96895155,0.124126782,65.59999847,2.244994402,29.71906405,0.215667975
112.8000031,6.013318062,44.34159372,0.164653021,60,8.246211052,20.65860446,0.202751462,1.200000048,0.748331428,15.61696945,0.150511286,88.40000153,2.332380772,21.20491329,0.668877438,89.80000305,25.16664505,20.92592898,0.753465844,59.40000153,48.1854744,41.04784476,0.171037791,122.1999969,6.046486378,21.30473163,0.680687944,0,0,1.366523534,0.113030615,41.40000153,27.60144806,35.87241949,0.183058899,117.4000015,94.7620163,80.7283237,0.203273948,19.20000076,18.88279724,28.33815855,0.392000408,1,0,2.502898431,0.77334393,91.59999847,12.28983307,46.28099236,0.228286258,66.59999847,9.891410828,19.33416534,0.645001763
99.59999847,24.07986641,37.23441822,0.03776841,62.40000153,1.854723692,26.19635611,0.030399095,1,0.632455528,5.348496894,0.027277869,103.8000031,5.26877594,11.81305176,0.087136485,88.59999847,17.72681618,27.98255072,0.104736528,56,25.95380402,50.62101863,0.120243754,111.4000015,13.73462772,17.552,0.136347725,0,0,1.85315942,0.029690713,66.59999847,4.963869572,46.19022774,0.095089493,150.8000031,72.90377045,83.50054658,0.138977646,30.79999924,23.24994659,22.2026501,0.15882496,1,0,0,1,50.40000153,24.07156181,48.69987142,0.105110624,55.79999924,24.48999786,32.99031843,0.162360593
60.59999847,50.64622498,71.60643478,0.081581662,38.59999847,23.63556671,39.01163561,0.13142098,27.39999962,29.67557907,39.90681573,0.183452099,73.80000305,58.2937355,56.52929193,0.245487645,69.19999695,19.80303001,28.81069979,0.295844448,87.80000305,27.28662682,53.58433954,0.377171522,115.8000031,7.547184944,28.4068323,0.62699842,0,0,18.02112629,0.572900196,83.59999847,23.67783737,39.35079089,0.259099466,110.8000031,22.4356842,52.965706,0.231534023,50.20000076,24.76610565,36.65401242,0.281104335,1.399999976,0.800000012,19.79031056,0.526371521,71.19999695,37.25801849,44.48641636,0.240132514,58,4.289522171,39.55105311,0.345070387
1,0,15.74708505,0.537432011,0,0,24.61746491,0.614703786,0,0,27.59154418,0.509617594,1,0,3.980809249,0.809854733,1,0,3.234046243,0.871865942,1,0,3.697208918,0.565263894,2,0,4.105053675,0.862878467,0,0,0.250693642,0.163421423,1,0,25.95864575,0.539212338,1,0,10.18819983,0.450865886,1,0,22.23954583,0.652081827,1,0,10.4940545,0.841122897,1,0,9.075211864,0.544758638,1,0,5.568099274,0.76647904
58,69.43486023,10.82289027,0.180464546,19.79999924,22.31949806,5.979246377,0.268921246,1,1.095445156,29.35045963,0.365182656,64.80000305,5.418487072,40.85349896,0.495080221,143.8000031,35.76255035,53.76261698,0.468941176,1.200000048,1.166190386,13.65444306,0.315939529,94.59999847,18.85311699,25.35726708,0.60948572,17.39999962,20.40196037,35.25808696,0.542183588,1,1.095445156,25.0083147,0.367172785,1.600000024,0.800000012,27.81043478,0.349049418,1.200000048,0.979795873,30.02751967,0.396192815,0,0,4.106227743,0.25147506,0.800000012,0.748331547,8.729338533,0.202473632,1.399999976,1.019803882,15.43137843,0.284961156
161,19.72815323,37.33273328,0.065752354,53.40000153,10.46135712,16.29081751,0.040273319,13.19999981,24.39999962,39.14744839,0.186450904,110.4000015,8.236504555,32.87737407,0.142789756,110.8000031,48.11402893,28.18330306,0.218418768,153,27.26902962,55.81452519,0.208238467,116.1999969,18.30191231,33.241346,0.346193574,1,0,1.143550784,0.121485734,0.600000024,0.489897937,32.59271676,0.101665937,186.8000031,29.96264267,49.72769612,0.098156311,64.40000153,17.92874718,39.43770438,0.23132159,1,0,0,1,43.20000076,22.13955688,58.81136071,0.198040441,87.19999695,9.927739143,26.09598366,0.174464807
38.59999847,44.97377014,66.37137493,0.070680165,23.60000038,24.92869949,29.43909227,0.070434187,1,0,52.321715,0.105331718,1,0,24.13181167,0.066374746,2,0,24.75250729,0.493894,9.199999809,3.655133247,40.77515933,0.268200571,2.799999952,0.748331487,16.41905868,0.280702233,1,0,0.0560249,0.038670672,26.60000038,25.19206238,34.52685144,0.052761478,55.40000153,61.34688187,46.12703588,0.087078242,37.79999924,45.28311157,21.42008794,0.105254491,0.400000006,0.489897966,0.13713914,0.085591887,2.200000048,1.600000024,50.32660867,0.194345825,19.39999962,15.35708332,29.02662367,0.289853011
130.3999939,49.00856781,45.14708075,0.088230487,69.19999695,2.227105856,22.36533333,0.097003624,2,1.264911056,11.2506087,0.075618653,191.3999939,14.67787361,62.46465424,0.23201557,70.40000153,21.32228851,36.71876605,0.15930666,5,2.828427076,67.17193375,0.152446512,129.1999969,17.04582024,39.11422774,0.192921183,27.39999962,23.28604698,19.74273292,0.172168565,3,3.098386765,18.43671222,0.080614328,2.599999905,1.624807596,48.08294824,0.155809012,3.400000095,2.244994402,25.07970186,0.134096502,1,0,0.336687371,0.15781885,54.79999924,37.74334335,48.79328341,0.123807668,82.40000153,29.09707832,29.21518796,0.359976389
129.8000031,34.51608658,49.41744479,0.114758301,75.40000153,11.14629936,18.09698961,0.134025983,1.200000048,1.166190386,30.76651351,0.114832515,42.20000076,48.45781708,45.04038832,0.42657806,72,11.88276005,28.0356043,0.375130421,52.40000153,41.37438583,39.79806663,0.417304325,110.4000015,10.17054462,28.08212704,0.407116099,3.200000048,5.912698269,1.703127316,0.181736551,4.800000191,4.01995039,44.90902953,0.067907403,120.4000015,93.48925018,61.97795728,0.147307607,22.20000076,14.16192055,41.22855425,0.307192848,1,0,0,1,60.79999924,29.98266029,57.37843407,0.333579977,62.59999847,6.711184978,31.67032967,0.364953159
114.8000031,6.112282276,43.7776646,0.085165002,60.20000076,5.306599617,12.28992961,0.013395377,1,0,6.89184265,0.044684436,95,7.429670334,16.54737888,0.190866302,104.8000031,10.96175194,22.87364803,0.247696466,2.799999952,2.638180971,58.29768944,0.214871352,113.1999969,7.054076672,11.88863768,0.220934926,0,0,3.178161491,0.073274326,1,0.89442718,62.79942857,0.171409583,1.600000024,0.489897937,85.35792133,0.216823528,3,1.673320055,56.06194617,0.219832908,1,0,0,1,64.59999847,26.2800312,43.85401404,0.074004785,87.40000153,23.84617424,49.53289072,0.300107315
76,28.39013863,57.48786292,0.035164628,62.20000076,7.833262444,36.52337664,0.031683756,2.599999905,1.019803882,24.50755892,0.123113204,50.79999924,57.86674118,37.15089834,0.172660785,63.40000153,8.685620308,33.51894669,0.184452586,94.40000153,25.45269966,49.57858637,0.311727144,112.1999969,6.852736473,22.9982379,0.133914052,1,0.632455528,14.04305617,0.248689753,61,17.48141861,32.14036691,0.298607347,160.3999939,40.30682373,60.30066861,0.40763304,55.40000153,5.083305836,30.01040792,0.447176171,19.39999962,31.85969162,2.941562505,0.457913273,83.80000305,29.79530144,43.45543281,0.139991275,56.40000153,11.87602615,31.66041162,0.279250109
3.400000095,1.624807596,39.51765969,0.060603493,1.799999952,1.166190386,51.46927619,0.224780983,32,60.50454712,8.125884636,0.159945783,55,42.02856064,58.80821669,0.260140115,65.40000153,6.499230862,20.90868327,0.228732874,34.40000153,63.35487366,12.54040216,0.106719534,114.8000031,12.46434879,19.29028449,0.079457917,2,0.89442718,28.3864404,0.154969759,15.19999981,25.92605019,11.14545605,0.133279032,4,2.280350924,5.973417565,0.123477205,26.60000038,50.20597839,10.38655601,0.166738665,62.79999924,13.93413067,8.760683761,0.513868547,1,0,20.9341707,0.117694446,1.399999976,0.489897937,27.24803269,0.483939338
160.6000061,12.7843647,44.12279934,0.036316063,108.5999985,15.64097118,28.51115607,0.294828239,14,21.09028244,21.12445087,0.092404614,3.799999952,2.227105618,37.09169282,0.176222014,68.80000305,3.867815971,18.70723369,0.077438939,23,23.98332787,39.68708505,0.215885815,95.80000305,19.99399948,29.70633361,0.396551865,1,0,0,1,0.800000012,0.400000036,7.651139554,0.157689056,36.59999847,40.64775467,61.7269777,0.08428375,15.60000038,25.28715134,47.95307184,0.238573519,1,0,0.076630884,0.285494955,1.399999976,1.019804001,24.96171308,0.171234417,1.200000048,0.400000006,35.06492131,0.399030623
111.1999969,9.907572746,27.58419048,0.1109072,65,7.293833256,13.58471222,0.022845062,0,0,1.829043478,0.031012321,119.5999985,19.31424332,25.30954865,0.396135712,102.8000031,12.607934,17.28724638,0.313271399,64.19999695,79.3433075,62.42730435,0.104644921,102.4000015,12.40322495,12.47401242,0.201018033,1,0,5.203693582,0.118865845,16.79999924,22.99043083,47.97752381,0.149361353,62.40000153,72.75878143,90.50093582,0.112370098,16.39999962,22.98347092,29.27836025,0.124945433,1,0,0.095701863,0.029532334,76.80000305,38.50922012,49.18314084,0.104121803,92,25.79147148,38.25888706,0.455958033
4,0.89442718,40.42541701,0.055721928,2.599999905,2.244994402,55.94440132,0.121441665,36.40000153,63.31066132,36.14347647,0.123915503,93,46.10422897,47.47166804,0.318430035,59.20000076,6.400000095,26.84138728,0.175538673,26.60000038,36.78369141,49.05248555,0.160790675,96.80000305,25.43540955,19.7316185,0.074819626,14.80000019,22.22071075,7.855474814,0.13972327,23.60000038,41.22911835,50.45953757,0.161282981,6.800000191,2.227105618,32.45965318,0.159688492,26.60000038,46.74013519,44.50051197,0.174931447,67.19999695,6.52380228,17.95892651,0.560788146,3.799999952,4.308131695,23.35607448,0.107314753,55.20000076,8.997776985,35.25931013,0.22285303
4,1.264911056,35.40438095,0.21666857,2.200000048,1.720464945,17.27334161,0.298240564,0,0,8.501126294,0.235148842,2,0.632455528,49.25650518,0.50916811,16.39999962,21.45320511,29.68522567,0.579638049,0,0,9.190799172,0.298700191,42.20000076,33.34306717,23.77696894,0.764374365,50.20000076,32.55395508,40.85667909,0.61549737,0,0,7.459759834,0.257728164,0,0,8.0676853,0.229407294,0,0,8.614832298,0.249458356,82.19999695,30.28795052,22.36073706,0.304056343,2.400000095,1.199999928,15.92765568,0.146584094,13.80000019,14.07693195,30.9496337,0.423972203
91.40000153,29.50660896,31.30047923,0.24888646,62.20000076,14.67514896,21.69336989,0.092990781,0,0,3.031149647,0.285582942,108,16.0872612,28.82626846,0.271719512,85,23.02172852,29.69896086,0.230269533,49.20000076,56.24020004,76.13260214,0.106254085,96.80000305,6.112282276,17.52811126,0.178727055,10.60000038,19.71395493,9.784398004,0.101097948,4.400000095,3.382307053,59.75571859,0.0459701,63.79999924,71.20224762,81.12703588,0.10212861,30.79999924,31.87098885,30.00278313,0.21736856,0,0,0.077680615,0.022412258,84.80000305,20.33125687,38.76302852,0.131615927,69.40000153,9.70772934,42.11670827,0.216877335
172,32.96665192,47.53027743,0.246142899,57.20000076,7.110555172,19.68057143,0.281333872,2.799999952,0.979795873,18.69632298,0.201341041,99.80000305,18.41086578,59.47889027,0.335998928,111.8000031,47.21186066,27.89349896,0.355721913,62.59999847,11.56892395,49.22120911,0.305680066,82.59999847,20.88635826,21.52645135,0.345007158,0.200000003,0.400000036,3.453424431,0.156296591,3,1.673320055,44.93942857,0.189215438,179.3999939,12.22456551,79.8349234,0.148137498,59.59999847,17.35050392,32.23098137,0.276731786,0,0,0.227329193,0.144109837,83.19999695,17.49742889,50.48755062,0.180505301,105.4000015,17.28120232,28.61091945,0.279677392
23.20000076,21.35790253,35.11586749,0.050854307,91.59999847,28.0399704,34.30208696,0.030179649,0,0,5.027801242,0.020540403,97.80000305,77.14765167,78.05100621,0.132865386,63.20000076,2.481934786,28.00280745,0.113018351,4.800000191,2.63818121,34.91575983,0.056293156,120,35.24769592,21.64351967,0.082681663,2.799999952,1.833030224,18.92341201,0.106183906,73,19.01578331,36.72130021,0.100138335,3.400000095,1.743559599,24.60663354,0.044964606,1,1.264911056,18.91639752,0.06020402,1,0,1.064347826,0.765207176,64.40000153,25.77285385,54.87675519,0.145135594,92,10.89954185,51.31883394,0.456977866
96,8.831760406,48.66612717,0.280688,54.79999924,8.657944679,27.2702147,0.438230226,0.200000003,0.400000006,8.426738233,0.23446104,0,0,1.678241123,0.954099157,0,0,7.900693642,0.597531179,13.80000019,18.19230652,29.00997523,0.375127001,62.59999847,9.350935936,26.01758051,0.597282946,0,0,3.531255161,0.96615915,35,19.82927132,18.83208918,0.369092297,44.59999847,83.22883606,80.054327,0.163658977,13.39999962,19.33494186,51.64636664,0.301721388,1,0,3.423864575,0.969547438,0.400000006,0.489897966,6.208308111,0.741174097,1.200000048,0.400000006,4.57748184,0.863379162
119.5999985,34.31967545,69.61383851,0.032781864,60.79999924,6.112282753,52.71990062,0.075357209,6.800000191,11.12474728,25.66427329,0.042300439,119.5999985,4.223742485,11.66140787,0.071094014,109.4000015,10.30727959,21.32740373,0.02452439,60.40000153,9.850888252,17.96508489,0.03151811,82.59999847,13.44023705,32.17760663,0.151307396,1,0,0.8433706,0.032218372,56.59999847,9.728309631,37.38153209,0.020400198,135,20.39607811,41.58448033,0.024412344,53,17.33205032,32.95922153,0.08478235,1,0,0,1,2.599999905,1.199999928,3.217009685,0.087080418,0,0,11.67335048,0.905248922
2.400000095,3.382306814,28.50728778,0.136861078,1,1.549193382,21.83630642,0.187219116,1,0,0.603113872,0.107521296,2.799999952,2.135415792,37.02861284,0.20877586,14.80000019,22.63978767,36.29762319,0.20238566,0,0,0.398501035,0.114271974,14.19999981,22.91200638,33.43783851,0.222983759,81.80000305,32.13347244,36.01393789,0.216066752,1,0,0.69773913,0.126387107,1,0,0.612828157,0.128240117,0,0,0.686873706,0.133986875,0.800000012,0.400000036,3.366981366,0.154314525,12,21.00476074,52.3015873,0.083276083,59.20000076,2.63818121,29.96268315,0.197510085
80.19999695,30.40657806,47.29720911,0.053060845,62,8.921883583,27.00561491,0.037009709,3.200000048,2.315167427,16.27071636,0.040503696,110.4000015,20.05592155,39.50202899,0.142054108,106.4000015,7.088017941,34.07782195,0.155795738,54.20000076,48.89744568,60.5989648,0.159196727,104.8000031,7.67854166,22.05909731,0.199557866,2,0.89442718,10.8736646,0.131764695,28.60000038,18.99052429,34.87407039,0.083571504,76,67.3943634,69.65551139,0.119638187,17.79999924,13.64404678,46.482294,0.126331314,0,0,0.090873706,0.254531321,63.59999847,5.67802763,43.49664225,0.133507861,46.20000076,4.955804825,23.46810134,0.163035049
22,21.04281235,53.0017868,0.182767369,42.59999847,27.73878288,43.74303806,0.302210178,3,0.632455528,24.74518716,0.078499742,110.1999969,5.564171314,14.03867563,0.154388618,103.4000015,24.35241318,23.07646197,0.107365629,31.60000038,24.07986832,60.12296,0.048799649,90.80000305,18.32375526,22.09882582,0.329100683,0,0,2.227417947,0.055657714,63.59999847,38.9389267,41.56615286,0.109592251,86.40000153,73.66572571,86.2977702,0.16827219,23.20000076,22.82454872,31.46563905,0.243452415,1,0,0,1,50.40000153,29.97732544,50.5757507,0.257785291,63.59999847,11.2178421,33.39770063,0.448581401
108.4000015,11.14630032,46.07442917,0.08331171,60.20000076,8.32826519,23.0954705,0.016664716,3.200000048,2.039607763,27.02163591,0.103246355,85.80000305,43.01813889,52.70059045,0.17654195,58.59999847,1.854723692,15.95323506,0.104867067,156.1999969,78.10352325,68.69693216,0.166698663,106,3.577708721,23.35219456,0.149727009,0,0,0.313134316,0.346305382,6.599999905,10.24890232,51.04089351,0.089597215,131.3999939,69.80715942,65.50498369,0.121212971,34.59999847,28.18935966,42.00725876,0.259718811,0,0,6.23522854,0.947220223,120,9.549868584,44.0999546,0.155055243,109,12.94604206,39.24939467,0.444275066
