AlOH_group_composition_grayscale_mean,AlOH_group_composition_grayscale_std,AlOH_group_composition_grayscale_dissimilarity,AlOH_group_composition_grayscale_correlation,AlOH_group_content_grayscale_mean,AlOH_group_content_grayscale_std,AlOH_group_content_grayscale_dissimilarity,AlOH_group_content_grayscale_correlation,FeOH_group_content_grayscale_mean,FeOH_group_content_grayscale_std,FeOH_group_content_grayscale_dissimilarity,FeOH_group_content_grayscale_correlation,Ferric_oxide_composition_grayscale_mean,Ferric_oxide_composition_grayscale_std,Ferric_oxide_composition_grayscale_dissimilarity,Ferric_oxide_composition_grayscale_correlation,Ferric_oxide_content_grayscale_mean,Ferric_oxide_content_grayscale_std,Ferric_oxide_content_grayscale_dissimilarity,Ferric_oxide_content_grayscale_correlation,Ferrous_iron_content_in_MgOH_grayscale_mean,Ferrous_iron_content_in_MgOH_grayscale_std,Ferrous_iron_content_in_MgOH_grayscale_dissimilarity,Ferrous_iron_content_in_MgOH_grayscale_correlation,Ferrous_iron_index_grayscale_mean,Ferrous_iron_index_grayscale_std,Ferrous_iron_index_grayscale_dissimilarity,Ferrous_iron_index_grayscale_correlation,Green_vegetation_content_grayscale_mean,Green_vegetation_content_grayscale_std,Green_vegetation_content_grayscale_dissimilarity,Green_vegetation_content_grayscale_correlation,Kaolin_group_index_grayscale_mean,Kaolin_group_index_grayscale_std,Kaolin_group_index_grayscale_dissimilarity,Kaolin_group_index_grayscale_correlation,MgOH_group_composition_grayscale_mean,MgOH_group_composition_grayscale_std,MgOH_group_composition_grayscale_dissimilarity,MgOH_group_composition_grayscale_correlation,MgOH_group_content_grayscale_mean,MgOH_group_content_grayscale_std,MgOH_group_content_grayscale_dissimilarity,MgOH_group_content_grayscale_correlation,Opaque_index_grayscale_mean,Opaque_index_grayscale_std,Opaque_index_grayscale_dissimilarity,Opaque_index_grayscale_correlation,Quartz_index_grayscale_mean,Quartz_index_grayscale_std,Quartz_index_grayscale_dissimilarity,Quartz_index_grayscale_correlation,Silica_index_grayscale_mean,Silica_index_grayscale_std,Silica_index_grayscale_dissimilarity,Silica_index_grayscale_correlation
0,0,21.02535818,0.223331131,0,0,10.5866087,0.301540615,1.399999976,0.489897937,19.82114286,0.339686602,1.799999952,0.748331428,25.30787578,0.690971409,2,0.632455528,25.53097308,0.733687379,2.200000048,0.400000006,15.97026915,0.402247068,2.400000095,0.489897966,17.05879917,0.781144395,99.19999695,18.94623947,33.65125466,0.766420454,1.200000048,0.400000006,21.91349068,0.420694387,1.399999976,0.489897937,31.68149896,0.421409418,1.399999976,0.800000012,19.36745342,0.461160112,59.59999847,5.851495266,25.1349648,0.45640028,43.40000153,47.46619797,47.20066561,0.379779157,42.40000153,23.39743614,30.60366084,0.627098789
2.400000095,1.356465936,29.15336646,0.109972945,1.799999952,1.326649904,15.44254244,0.163791352,97,47.08290482,54.75519669,0.262413905,77.59999847,12.37093449,50.42066253,0.425802333,103,11.20714092,53.84393375,0.46447873,54.40000153,26.35602379,31.06321325,0.299306489,67.19999695,4.118252277,34.87925466,0.485833953,1.600000024,1.200000048,27.19031884,0.550685424,99,49.12433243,52.74337888,0.273254929,93.59999847,45.53064728,71.63653002,0.278064531,93,44.80624771,56.01843478,0.345271759,0,0,8.870178054,0.186975019,74.80000305,10.24499893,52.15308978,0.256544695,62,10.11928844,31.87436654,0.418107111
48.40000153,60.25479126,43.18843931,0.16020235,16.60000038,17.53396797,19.51531792,0.20817183,4,1.788854361,41.83799339,0.290959265,116.8000031,2.993326187,39.78056978,0.710316786,153.3999939,50.11426926,42.17682081,0.671795387,3.400000095,2.0591259,23.08604459,0.341177715,80.40000153,13.83618355,29.21119736,0.579823577,2.799999952,1.720465064,22.57006606,0.760987406,1.799999952,2.135415316,36.35127168,0.315303488,1.600000024,1.356465936,52.95559042,0.307973167,1.799999952,1.939071894,45.22175888,0.36316296,0,0,3.528249381,0.296461032,38.79999924,26.61878967,41.94986264,0.136722137,32.40000153,17.00117493,34.47985348,0.326947602
11.60000038,19.23122597,14.6094824,0.237375725,9.800000191,14.62053394,7.922269151,0.264759746,2,1.414213538,2.200944099,0.055793753,4.400000095,0.800000012,18.34120083,0.446997358,16.79999924,28.14533806,17.4447205,0.454968116,0.800000012,0.748331547,1.463113872,0.146720368,4.400000095,1.624807596,9.101664596,0.572542487,80.19999695,26.30133057,47.6818882,0.335261607,3,2.607681036,2.386028986,0.074926771,1.799999952,1.600000024,2.619329193,0.089749648,2.200000048,1.939071894,2.384124224,0.066143455,35.40000153,25.35034561,16.16491097,0.128600586,24,26.00769234,37.99671856,0.177281632,65.19999695,12.15565777,21.4047619,0.405696568
0.400000006,0.489897966,4.293656315,0.125571196,0,0,2.831014493,0.14352178,0,0,0.764008282,0.165005107,2.200000048,1.46969378,9.687329193,0.234022386,3,2.190890312,9.685747412,0.262898754,0,0,1.021217391,0.396776117,0.800000012,0.748331547,1.842757764,0.466898814,149.8000031,48.89744186,49.17704348,0.192503792,1.399999976,0.489897937,1.055585921,0.223069896,0.800000012,0.748331547,0.955031056,0.211538711,0.600000024,0.489897937,1.31115528,0.202657795,10.19999981,10.94349098,25.82475362,0.165008481,2.400000095,0.800000012,36.97313797,0.137510066,7.800000191,10.68456841,55.48695055,0.477947063
10.60000038,20.21484756,18.42676301,0.474302427,8.199999809,9.987992287,11.81423617,0.577115888,11.39999962,19.30388451,11.51977704,0.270873254,115.8000031,4.445221901,22.68757225,0.665582736,90.59999847,8.890444756,22.70047069,0.689174868,14.80000019,22.17566299,9.951915772,0.616710458,60.20000076,7.138627052,12.48488026,0.769908444,3.200000048,1.326649904,42.63919901,0.63294651,22.60000038,44.70167923,15.94090008,0.516388644,28.20000076,47.49063492,21.90626755,0.526184247,11.39999962,16.37803268,12.86059455,0.454712352,2,1.788854361,28.55296449,0.187896879,27,30.87393761,28.34264347,0.294003954,12.60000038,20.34305763,36.40850122,0.459547672
94.80000305,20.73065376,63.92174741,0.087255788,55.59999847,6.529931068,54.44411594,0.149409794,19.20000076,22.7015419,19.63376398,0.116609146,111.5999985,5.885575771,24.71272878,0.118740451,97.19999695,19.91381454,28.14038923,0.211377415,52,24.93190765,45.41414493,0.355115928,54.59999847,5.817215919,38.75885714,0.451535463,1,0,12.37387992,0.348152505,43.40000153,21.4811554,36.89065839,0.272175047,96.80000305,58.65287781,68.54515114,0.279321156,37.59999847,24.69493866,30.6152381,0.232876819,0,0,14.27693582,0.418022238,36,23.68121529,28.0594475,0.1010534,1.200000048,0.400000006,23.69322344,0.362674769
0.400000006,0.489897966,1.068364389,0.064311108,0,0,0.765010352,0.03890692,0,0,12.94920083,0.645109718,1,0,2.334973085,0.343926488,0,0,3.771585921,0.395420025,0,0,1.540356108,0.423842772,0,0,1.281681159,0.40745852,77.40000153,60.39403915,21.93329193,0.649688413,0.800000012,0.400000006,14.81195859,0.62146957,0,0,5.114293996,0.292270802,0,0,13.70998758,0.478627797,0,0,15.8546501,0.570944274,0.600000024,0.489897937,6.538990999,0.094477738,0.600000024,0.489897937,3.531276,0.151707619
0,0,0.18563147,0.02227752,1,0,0.215660455,0.052582682,0,0,0.248430642,0.063423619,1,0,8.387494824,0.389256906,0,0,6.91542029,0.507816548,0,0,0.278766046,0.823307664,0,0,0.497598344,0.143868028,127.4000015,2.653299809,16.73838509,0.424551676,0,0,0.120066253,0.025225357,0,0,0.104488613,0.177341842,0,0,0.125797101,0.02874485,2,0.632455528,8.090915114,0.236882964,0.400000006,0.489897966,9.854322668,0.052009083,1,0,0.775659935,0.549550736
1,0,0.331345995,0.030400474,1,0,0.66090834,0.08021088,26.39999962,47.39029312,8.884905037,0.063398612,58.40000153,9.645724297,37.5221635,0.452831501,80.59999847,21.95085526,26.20796862,0.372587445,9.399999619,11.48215961,4.323303055,0.063766262,12,10.52615833,27.24568126,0.631191809,1,0,18.48729975,0.437972561,22.60000038,38.20785522,9.134690339,0.062025581,17,25.1634655,5.382262593,0.065376411,31.79999924,59.60335541,8.655218827,0.067366361,1,0,2.663542527,0.23029808,2.400000095,2.497999191,14.37179487,0.110494422,0,0,2.360805861,0.027841077
0,0,1.156993789,0.018850006,1,0,1.408397516,0.023482297,0.200000003,0.400000006,4.643238095,0.164915964,96,46.52311325,57.92649275,0.404373178,84.80000305,41.7344017,38.44962319,0.378546941,0,0,1.215213251,0.189595131,0,0,22.42951553,0.592773495,66.19999695,8.47112751,26.70448861,0.486130287,0.800000012,0.400000006,4.921706004,0.160055206,1,0,2.398575569,0.140106712,0,0,5.272405797,0.155437142,0,0,0.261772257,0.027489703,1,0,4.819749695,0.035507779,0,0,3.7129884,0.14683687
0,0,2.847320911,0.088759805,1,0,2.90978882,0.179680561,1,0,6.108910973,0.23408703,117.4000015,8.014986038,28.18068737,0.315155796,184.1999969,16.69011688,39.11026915,0.246600268,1,0,3.292016563,0.297472453,61.20000076,9.06421566,28.17939545,0.523008786,63.79999924,8.376156807,22.63994203,0.494595711,0.200000003,0.400000036,5.884488613,0.262563096,0,0,2.590020704,0.179227107,0,0,5.714120083,0.261319214,1,0,0.261118012,0.138427229,14.39999962,15.66652489,29.69513126,0.068126698,1,0,19.52846459,0.221966417
1.200000048,0.748331428,27.99189234,0.303051951,0,0,13.38980538,0.423139411,0.400000006,0.489897966,1.406989648,0.050278647,119.5999985,6.858571529,23.56414907,0.696946981,113.4000015,7.605261803,27.69192547,0.699525896,0.600000024,0.489897937,2.172935818,0.05587091,112.4000015,7.002856731,22.28456315,0.78322462,30.79999924,15.74039364,29.59695238,0.736224461,0.200000003,0.400000006,2.241813665,0.061113571,1,0,1.352546584,0.054658017,0,0,2.036140787,0.060340455,0.400000006,0.489897966,4.907130435,0.152024551,2.200000048,2.481934786,33.70520452,0.148586217,9.600000381,5.851495266,39.46520147,0.450599782
2.200000048,1.600000024,37.84949628,0.120128291,5.400000095,2.727636337,29.01746491,0.199252445,0.800000012,1.166190386,4.117415359,0.071813295,100.1999969,5.418487072,34.14102395,0.407645143,110,8.438009262,33.18095789,0.452617426,0.400000006,0.489897966,4.567976879,0.078589874,118.5999985,4.923413754,27.49348472,0.454469662,15.19999981,10.16661167,29.61065235,0.526009492,0,0,2.888464079,0.078251674,0.200000003,0.400000036,2.498323699,0.074321846,0.600000024,0.800000012,3.909380677,0.0704935,0,0,2.989306358,0.177082207,54.20000076,26.37726402,20.80712503,0.169528746,50,21.40093422,51.54042811,0.398663356
66,51.98846054,69.4676853,0.100143277,39.20000076,29.00620651,31.56612008,0.161520522,0.600000024,0.489897937,7.610451346,0.174839323,93.59999847,1.854723692,35.0800911,0.248765314,108.4000015,10.26839828,38.0557764,0.226969479,1.399999976,0.800000072,10.04913458,0.182481459,114.1999969,7.782030582,32.47971014,0.256270784,14.60000038,14.86741352,28.79589234,0.382671589,0.200000003,0.400000006,6.171312629,0.1542974,1.399999976,1.019803882,4.939710145,0.093986847,0.800000012,0.748331547,7.875776398,0.216139945,0,0,6.172968944,0.560991182,17.79999924,22.96431923,29.36245367,0.131956931,38.59999847,23.43160248,60.00937902,0.351292114
81,66.56425476,70.20177226,0.101755667,43.20000076,23.19827652,28.46478675,0.161306494,2.799999952,2.785677433,20.33681988,0.154010594,49.40000153,54.48522568,48.54878675,0.288485291,51.40000153,13.39552116,27.55826087,0.232208787,1.799999952,1.939071894,38.46264182,0.245471123,119.1999969,5.810335636,24.41195859,0.187874901,28,20.06987762,17.07253002,0.41595826,2.200000048,2.993326187,18.70376812,0.255897309,1,0.89442718,24.99392133,0.31845527,0.800000012,1.166190386,21.4142029,0.265509,0,0,3.948538302,0.530769516,16.79999924,25.66242409,38.99152863,0.215510599,6.400000095,7.914543629,52.89879737,0.425187723
112.1999969,25.54525375,79.83598679,0.077759978,61.79999924,12.48038483,50.68327002,0.136932862,1,0.89442718,13.57047894,0.218441044,118.8000031,2.71293211,65.6602725,0.277342555,54.40000153,3.261901379,28.35746491,0.340321485,2,2.097617626,20.04819158,0.349146423,114.1999969,9.45304203,29.28485549,0.388317573,1,1.095445156,22.33412882,0.412919425,1,1.095445156,16.05921552,0.284101751,1.799999952,2.227105618,19.71732453,0.282709512,3,3.63318038,21.65867052,0.298231535,1,0,0.886358382,0.224879136,2,0.632455528,21.06822479,0.1393913,1,0,16.89289766,0.359588009
4.199999809,3.249615431,66.82824017,0.12477916,5.800000191,6.046486855,34.27282816,0.143600554,0,0,7.016952381,0.30731497,113.5999985,4.409081459,38.12082816,0.408794882,111.8000031,9.01997757,32.30930849,0.431818966,0.400000006,0.489897966,10.74515114,0.382571778,75,10.33440876,29.89763147,0.520504526,14.19999981,10.88852596,26.31054244,0.464904899,0.600000024,0.489897937,10.47911387,0.335582444,0,0,7.222906832,0.308908138,0.200000003,0.400000036,6.720149068,0.35196134,0.200000003,0.400000036,6.193672878,0.529677068,21.79999924,24.66900826,27.26564408,0.357248285,12,14.80540466,21.87873932,0.547264568
24,41.53071213,66.23237267,0.115062899,7.800000191,13.12097645,34.4899793,0.137345747,0,0,2.721805383,0.258690125,21.39999962,33.37424088,50.38122567,0.23064214,37,27.52453423,37.17588406,0.1961492,0,0,6.078219462,0.251607428,45.20000076,35.77373505,41.25940373,0.289496135,68,11.27829742,36.20119255,0.32383538,0,0,7.30073706,0.26012299,0,0,7.424786749,0.147870621,1,0,4.649730849,0.318916481,0,0,2.351312629,0.507740719,6.400000095,6.24819994,35.55937118,0.293624011,20.20000076,9.682974815,30.16063797,0.320595783
70.40000153,54.62453842,65.56420314,0.151255101,29.39999962,19.67333221,30.81474814,0.177080582,0.600000024,0.489897937,4.591164327,0.131481215,115.8000031,9.173875809,45.71612717,0.335084249,56,4.147288322,29.83511974,0.280928714,10.60000038,17.70423698,11.15695293,0.390515436,64.40000153,16.48757172,37.8276796,0.28345408,24.79999924,19.44633484,33.688654,0.341295039,14.39999962,23.3117981,12.60350124,0.256671805,33,59.51806259,16.23429397,0.295303566,16.60000038,28.21063614,8.862345169,0.300282858,0,0,1.481040462,0.24261169,1,0.89442718,38.2906746,0.142533099,7.199999809,4.833218098,47.4217033,0.325309184
1.399999976,1.854723692,50.55647205,0.173112412,1.200000048,1.939071894,30.04657557,0.252877089,1,0,1.114045549,0.083748709,3,0.632455528,49.69724224,0.204031923,3.400000095,2.576819658,41.39848447,0.221891997,1,0,2.300347826,0.200286196,2.400000095,3.382306814,40.29574327,0.344408848,96,20.87103271,34.74556522,0.336725789,0,0,3.22500207,0.180497487,0,0,3.272099379,0.19756748,0,0,3.15973499,0.176162634,1,0,0.418807453,0.047743712,20,19.96997643,45.8579823,0.182289526,27.60000038,29.78993225,53.00221306,0.459928668
5.199999809,3.187475443,3.695652174,0.970252159,3.599999905,2.870539904,3.695652174,0.970252159,138.8000031,17.67936707,3.695652174,0.970252159,2,0.632455528,3.695652174,0.970252159,2,0.632455528,3.695652174,0.970252159,56.20000076,4.791659355,3.695652174,0.970252159,63.79999924,1.166190386,3.695652174,0.970252159,0.200000003,0.400000006,3.695652174,0.970252159,118.5999985,3.261901379,3.695652174,0.970252159,73.40000153,17.85049057,3.695652174,0.970252159,102.4000015,8.309031487,3.695652174,0.970252159,0.200000003,0.400000036,3.695652174,0.970252159,68.40000153,45.21327209,11.38392857,0.907775982,87.80000305,29.3216629,11.38392857,0.907775982
0,0,10.61677952,0.139869584,1,0,7.703468208,0.590281244,1.600000024,0.489897937,20.20450867,0.370804533,69.80000305,56.83449554,56.3158877,0.285762837,44.59999847,37.64359283,50.36998348,0.266538613,0,0,15.34684558,0.603740192,0,0,22.7585962,0.638980022,55.79999924,51.93611145,38.06153592,0.445454396,0.600000024,0.489897937,28.7202147,0.471049744,0.800000012,0.400000006,35.93597027,0.501187017,1,0,21.32909992,0.445319215,43.59999847,31.92867088,12.41125516,0.436245486,0,0,7.830799486,0.047924707,1,0,1.711443915,0.09357541
0,0,11.03117184,0.131430859,0,0,13.56164803,0.35382778,1.799999952,2.135415316,14.82906004,0.2981215,3.200000048,1.720465183,29.12510973,0.624356392,15.39999962,21.85040092,37.66879503,0.622960988,4.800000191,7.138627052,7.509855072,0.398479712,0.400000006,0.489897966,14.37971014,0.568785404,50.20000076,57.98069,43.31553623,0.621794886,26.60000038,45.27957535,17.93018634,0.307236713,28.79999924,50.62568283,18.13845963,0.291737507,15.39999962,23.88807106,16.01436025,0.325687382,0,0,12.45045963,0.361473919,1,0,12.16575092,0.287094898,0,0,5.637667888,0.339351406
1,0,12.63135404,0.134984941,0,0,10.48016563,0.219639271,2,1.788854361,17.16976398,0.317126372,94.19999695,10.57166004,39.63720911,0.539512294,110,12.04989624,32.45517184,0.582913604,0,0,11.44463768,0.269954099,0,0,16.30290683,0.471596535,47,21.87235641,47.83587578,0.546417688,2.200000048,2.227105856,19.8915942,0.307652557,3,1.264911056,29.88164803,0.307439999,3.400000095,2.653299809,20.07679503,0.309743848,1,0,1.351602484,0.045529724,0.400000006,0.800000072,9.418040293,0.253843963,0,0,16.35645604,0.379397982
0,0,25.06985962,0.15002559,0,0,19.50659785,0.230678368,0,0,18.00342692,0.256459032,0.200000003,0.400000006,47.94718415,0.523218339,1.799999952,0.400000006,38.78241123,0.555063119,0,0,16.37625103,0.317710895,0.800000012,0.400000006,40.32491329,0.517610797,141.8000031,35.90208817,45.25737407,0.567184443,0.800000012,0.400000006,24.51372419,0.298246731,0,0,40.66837325,0.335118506,0.200000003,0.400000006,24.00559042,0.315634509,0,0,0.55597853,0.027668494,1.200000048,0.400000006,16.41597985,0.135769649,0.800000012,0.748331547,34.59546703,0.181721333
85.40000153,68.20733643,47.49806211,0.271834153,39,26.85516739,25.01774741,0.609771987,3,1.673320055,25.87046791,0.171717177,71.40000153,36.3351059,56.99934576,0.35413969,52.40000153,7.578918457,49.75739959,0.278459465,2,1.414213538,18.31764803,0.18968083,54.59999847,3.382306814,35.61485714,0.459506086,23.60000038,17.28120232,41.97849275,0.317395422,2,2.097617626,26.80117598,0.160524831,3.200000048,1.166190386,47.91773085,0.180054625,3.200000048,1.166190386,34.03660455,0.207519003,0,0,9.127461698,0.65128524,42.20000076,33.74255371,23.73351648,0.158240637,67.19999695,5.741079807,45.90338828,0.329203144
2,2.097617626,37.68776812,0.223239122,101.4000015,85.05433655,20.45843478,0.239925749,4.199999809,1.469693899,33.76109317,0.260630977,32.20000076,36.61365891,32.3453499,0.593865876,42.40000153,48.68922043,38.97455901,0.530560942,42.20000076,31.01870346,20.2230559,0.306834289,38.59999847,29.72944641,29.09061698,0.473222685,5,2.097617626,22.76553209,0.483151034,15.39999962,25.83485985,25.64028157,0.28325117,13.60000038,17.56815338,45.86617805,0.313887878,62.79999924,64.31920624,40.87984265,0.30830402,55.79999924,51.62324905,5.466973085,0.142686108,37.59999847,48.34294128,30.88492063,0.353712639,3.799999952,3.187475204,27.29998474,0.247498953
2.400000095,0.800000012,33.48342692,0.151168795,2.799999952,2.99332571,20.25788604,0.168741696,101.8000031,27.6217308,26.55323699,0.176373291,81,10.01998043,33.62450041,0.528762878,85.19999695,23.35294342,43.87227085,0.542594439,34.20000076,6.305552959,21.22813377,0.231446005,10,10.01998043,34.4919488,0.381963198,1.799999952,0.748331428,27.60669694,0.534219565,72.80000305,25.7402401,25.40927333,0.220869428,168.6000061,25.66398239,38.33417836,0.23889486,100.5999985,6.437390804,33.50523534,0.224433245,0,0,6.874013212,0.167176882,14.60000038,23.24306488,46.62968005,0.322045488,24.20000076,25.33298111,37.2333409,0.331220257
1.600000024,0.489897937,19.07055072,0.11760808,1,0,12.51079089,0.14170704,0.200000003,0.400000006,5.131188406,0.112079151,1,0,8.277175983,0.35397401,2.799999952,0.400000006,15.42351967,0.351464335,0,0,4.825879917,0.135161053,0.800000012,0.400000036,22.42045549,0.327718728,32.40000153,23.14821815,40.07620704,0.509098038,1.600000024,0.800000072,5.137581781,0.137610535,0.800000012,0.400000036,4.410592133,0.102465562,1.600000024,0.489897937,7.906666667,0.15800261,1,0,9.800455487,0.181760842,33.40000153,44.56276321,47.648665,0.329633739,24,26.98888779,31.11012783,0.1139662
1.799999952,0.748331487,54.3934824,0.101843567,2.799999952,1.833030224,26.74115114,0.178079925,104.1999969,21.01808739,59.16581366,0.182454698,76.40000153,13.07822609,50.06927536,0.333329549,104.8000031,13.87659931,44.89609938,0.261079087,39.59999847,5.953150749,33.68614493,0.174233945,48.20000076,11.37365341,33.52539959,0.338703618,3.599999905,3.666060448,20.9270559,0.196481387,96.59999847,14.2772541,54.17831884,0.161790141,129,47.71582413,82.63745756,0.168418772,97.40000153,7.989994049,54.40612836,0.254054355,0.800000012,0.400000036,3.792935818,0.095406103,17.60000038,27.26609802,47.93321231,0.137720428,3,2.190890312,44.44573028,0.347503466
40.59999847,75.71948242,59.48606211,0.10413461,13.80000019,21.26405334,28.9287205,0.156102916,78.59999847,65.44187927,66.35167702,0.174027413,114.5999985,10.22936916,38.07557764,0.519314669,98.19999695,14.07693195,27.80684886,0.426524512,63.79999924,4.707440853,25.96913458,0.32709427,85.40000153,28.30971718,33.88210352,0.325755346,0.200000003,0.400000006,7.165333333,0.44956996,82.40000153,25.9892292,52.85112215,0.225047127,126.1999969,47.44006729,76.30375983,0.184221994,72.40000153,12.75303841,52.45908903,0.303882928,1,0,11.63267909,0.633705988,39.20000076,29.2533741,37.94675138,0.057076234,0.800000012,0.400000036,12.04281068,0.315473463
28.79999924,49.15851593,43.54483072,0.190650608,22,23.85791206,20.90030553,0.244682619,2.200000048,2.135415792,28.30207267,0.275660978,121.8000031,3.187475681,37.15003303,0.65280721,108.8000031,9.703607559,29.111346,0.656984514,1,1.095445156,17.5292981,0.520886992,67.59999847,21.68501854,21.32256813,0.705945139,3.400000095,1.019803882,30.12274979,0.730515923,3.599999905,3.382307053,26.65639967,0.432518456,1.799999952,1.166190386,38.56509496,0.436402318,1.600000024,1.200000048,27.67627581,0.501806654,1,0.632455528,17.53323699,0.350749856,25.20000076,25.30928612,35.13644689,0.098609695,0.200000003,0.400000036,28.27152015,0.369400236
3.200000048,2.135415554,43.25651346,0.068991687,2.400000095,0.489897966,30.02938302,0.148014334,3.599999905,1.356465936,31.34804141,0.34596228,52.79999924,28.47033501,56.25079917,0.23510997,75.80000305,38.2695694,44.84231056,0.27362865,0.600000024,0.800000012,8.551975155,0.167403842,1.600000024,1.854723692,18.13082402,0.311651808,71.19999695,24.66900826,43.44364389,0.456276594,3.400000095,3.826225281,32.43156936,0.39377592,4.199999809,3.709447384,24.4852588,0.163484914,3,2.683281422,28.38258385,0.486185559,8,7.014271259,38.7275942,0.51455337,2,1.095445156,38.51915446,0.186393972,2.799999952,4.166532993,44.55395299,0.39725473
1.799999952,1.166190386,57.63048447,0.174020822,0.200000003,0.400000006,34.63431056,0.201027676,0,0,7.434575569,0.091112731,1.600000024,1.356465936,45.58535818,0.344738164,2,1.414213538,45.7487619,0.335883336,0,0,12.08638509,0.210217356,1.200000048,0.400000006,39.94234369,0.407461416,115.8000031,11.61722851,45.93861698,0.346269885,0,0,11.53441822,0.135268082,1,0,17.38410766,0.138995112,0,0,12.62709731,0.131905855,16.60000038,22.80877113,26.7259793,0.163157225,16.60000038,17.59090805,49.57173382,0.143933021,17.79999924,23.77729988,52.12591575,0.40768567
0,0,36.93869529,0.241926544,0.600000024,0.489897937,24.87355078,0.335261677,0,0,5.86132948,0.229164399,0.600000024,0.489897937,38.0834104,0.486764083,0.400000006,0.489897966,39.07537572,0.484850047,1,0,5.49671346,0.392921739,0.200000003,0.400000006,25.69031379,0.459855253,114.1999969,15.01199436,46.9065896,0.436946287,0,0,7.627597027,0.333819389,0,0,9.333501239,0.194897891,1.799999952,0.400000006,8.227952106,0.41276822,24.20000076,26.61878967,32.08668869,0.186029579,23.79999924,25.02318954,43.94261294,0.185914913,44.40000153,12.73734665,33.80586081,0.532689097
118.8000031,46.97403717,65.6060207,0.078059164,68,14.96662998,53.29945342,0.117397477,14.60000038,21.74028587,18.79050932,0.11108288,117.8000031,5.87877512,19.82126708,0.152999192,109,25.51862144,32.65002899,0.088963298,55.79999924,11.63443184,42.15211594,0.327429492,58.40000153,4.223742485,32.20424845,0.404385636,1.399999976,0.489897937,18.28510145,0.352028813,41.79999924,20.33125687,37.74215321,0.238749938,142.6000061,30.81947517,65.23073292,0.267592945,58,5.727128506,34.92944928,0.251814862,0,0,7.216687371,0.218099095,50.20000076,44.99510956,52.35935592,0.172297768,6.800000191,6.523802757,60.51167582,0.396740252
2,1.414213538,38.50685714,0.308462281,5.800000191,9.662298203,25.15634783,0.252988865,85.40000153,80.69101715,41.82312215,0.417915928,89.40000153,24.03830147,25.30851346,0.767062941,115.5999985,37.57978058,32.48231056,0.69260498,34.20000076,6.675327778,21.54727122,0.442582565,35.40000153,26.70281029,25.60780124,0.672224869,0,0,14.60749482,0.459602809,145.8000031,37.56274796,39.90303934,0.585772889,55.79999924,42.2061615,27.58857971,0.181415622,104.4000015,18.97999001,35.40643478,0.47887992,58.79999924,13.89100361,31.21893168,0.427300861,24.39999962,27.68826294,25.4731866,0.219723951,0.600000024,0.489897966,18.13902125,0.340244551
0,0,1.953482402,0.037762729,0.400000006,0.489897966,1.495552795,0.066728446,2,0,16.10663354,0.479962325,0.200000003,0.400000006,30.00099379,0.582024625,0,0,19.27305176,0.596915995,0,0,4.033225673,0.51308016,0,0,8.190078675,0.576942306,132.6000061,31.93493462,38.48301449,0.622852621,1.200000048,0.400000006,16.50865424,0.491327782,0,0,7.282467909,0.327795209,0.400000006,0.489897966,12.31995859,0.451710138,55,20.22869301,19.93093996,0.472876697,6.400000095,6.406247139,9.319189169,0.181484754,0,0,10.57219575,0.323895749
1,0,0.455006211,0.045835575,0,0,0.522351967,0.10265835,1,0,0.480414079,0.015513312,1,0,19.99789648,0.747344018,0,0,16.35234783,0.743016983,0,0,0.255287785,0.101266084,1,0,3.184587992,0.650267432,127.4000015,0.489897966,13.09401242,0.789343773,0.200000003,0.400000006,0.428538302,0.019235506,1,0,0.215403727,0.011582085,1,0,0.431171843,0.019110836,0.600000024,0.489897937,5.876074534,0.246026289,0.600000024,1.200000048,10.70214053,0.0503059,0,0,2.038726269,0.16490595
1,0,0.319801817,0.044858552,0.800000012,0.400000036,0.431552436,0.105958784,52,62.46599197,13.21057803,0.161195589,54.40000153,6.887670517,29.98530966,0.467826982,77.19999695,20.52705574,29.4880512,0.330995127,4.400000095,4.079215527,5.465928984,0.158570365,0.600000024,0.489897966,24.33233691,0.644430429,0.800000012,0.748331547,21.42267547,0.427749074,72.19999695,85.49947357,13.9604294,0.158916901,26.20000076,27.67959404,5.535119736,0.154176228,73.40000153,88.08313751,13.30522709,0.161081865,0.800000012,0.400000036,1.590743187,0.180122357,0.200000003,0.400000036,13.50129731,0.35946398,1,0,2.349130037,0.033971356
0,0,1.610393375,0.227836254,0,0,2.495875776,0.325135972,0,0,0.506186335,0.008690847,71,8.508818626,36.40650932,0.520099196,58.59999847,1.743559599,39.39297723,0.481913148,0,0,0.203859213,0.023862413,2,0,20.26301449,0.668237006,37.79999924,7.166588783,31.12738716,0.570891428,0,0,0.48252588,0.009483549,0,0,0.129482402,0.014986975,0,0,0.507983437,0.008138099,0.800000012,0.400000036,2.651751553,0.072412919,0,0,6.072649573,0.126731141,0,0,15.12980769,0.378820632
0,0,0.650699793,0.092421536,0,0,1.253780538,0.161444229,0,0,3.251908903,0.081420666,23,39.51708603,38.12223602,0.365661972,21.39999962,38.81030655,39.62003313,0.376619341,0,0,1.896165631,0.114496702,12,17.87735939,30.42515114,0.550401613,95.59999847,22.34815407,27.58043892,0.578994811,0.400000006,0.489897966,3.3286294,0.06662123,1,0,1.117540373,0.056080424,0,0,2.869383023,0.087474249,0,0,1.471254658,0.380276847,3.400000095,2.059126139,24.30189255,0.148498758,1.799999952,0.748331428,25.79082723,0.376932087
